video_id,country,date,views,likes,comments,dislikes,shares,subscribersLost,subscribersGained,estimatedMinutesWatched,averageViewDuration,averageViewPercentage,annotationImpressions,annotationClicks,annotationClickThroughRate,cardImpressions,cardClicks,cardClickRate
57aOfb-ApkQ, BO,2022-03-14,16,0,0,0,0,0,0,19,73,12.97,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-19,16,0,0,0,0,0,0,9,34,6.22,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-31,16,0,0,0,0,0,0,21,80,14.29,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-11,16,0,0,0,0,0,0,44,168,25.91,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-15,16,0,0,0,0,0,0,6,23,3.66,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-05,16,0,0,0,0,0,0,9,34,5.36,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-10,16,0,0,0,0,0,0,33,124,19.17,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-07,16,0,0,0,0,0,0,13,50,5.25,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-27,16,0,0,0,0,0,0,9,35,3.71,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-18,16,0,0,0,0,0,0,7,28,2.97,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-06,16,0,0,0,0,0,0,17,66,6.9500000000000011,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-21,16,0,0,0,0,0,0,6,25,2.68,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-11,16,0,0,0,0,0,0,20,75,7.8299999999999992,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-18,16,0,0,0,0,0,0,10,40,4.17,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-02,16,0,0,0,0,0,0,7,26,6.6000000000000005,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-19,16,0,0,0,0,0,0,7,29,7.339999999999999,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-24,16,0,0,0,0,0,0,18,70,17.38,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-05,16,0,0,0,0,0,0,12,48,11.93,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-11,16,0,0,0,0,0,0,6,23,5.74,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-21,17,0,0,0,0,0,0,32,116,20.67,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-22,17,0,0,0,0,0,0,14,50,8.94,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-23,17,0,0,0,0,0,0,17,62,11.05,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-08,17,0,0,0,0,0,0,22,80,12.35,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-20,17,0,0,0,0,0,0,9,32,3.42,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-05,17,0,0,0,0,0,0,46,165,17.21,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-06,17,0,0,0,0,0,0,20,71,7.44,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-20,17,0,0,0,0,0,0,11,40,4.25,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-25,17,0,0,0,0,0,0,7,27,2.9,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-12,17,0,0,0,0,0,0,12,43,4.58,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-17,17,0,0,0,0,0,0,7,27,2.83,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-21,17,0,0,0,0,0,0,24,87,9.11,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-13,18,0,0,0,0,0,0,15,52,9.37,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-26,18,0,0,0,0,0,0,14,47,8.4,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-30,18,0,0,0,0,0,0,18,60,10.7,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-14,18,0,0,0,0,0,0,30,102,18.16,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-09,18,0,0,0,0,0,0,5,18,1.97,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-22,18,0,0,0,0,0,0,17,58,6.14,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-03,18,0,0,0,0,0,0,22,75,7.82,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-07,18,0,0,0,0,0,0,11,36,3.84,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-24,18,0,0,0,0,0,0,11,38,3.9599999999999995,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-28,18,0,0,0,0,0,0,10,35,3.74,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-21,18,0,0,0,0,0,0,8,29,7.2499999999999991,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-25,18,0,0,0,0,0,0,14,49,12.1,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-28,18,0,0,0,0,0,0,9,31,7.6,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-08,18,0,0,0,0,0,0,6,23,5.69,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-26,18,0,0,0,0,0,0,6,22,5.52,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-27,18,0,0,0,0,0,0,9,32,8.06,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-02,19,0,0,0,0,0,0,11,37,6.59,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-29,19,0,0,0,0,0,0,8,25,4.56,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-08,19,0,0,0,0,0,0,17,55,9.79,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-16,19,0,0,0,0,0,0,21,68,12.09,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-25,19,0,0,0,0,0,0,31,99,10.4,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-15,19,0,0,0,0,0,0,7,24,2.51,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-22,19,0,0,0,0,0,0,44,139,14.550000000000002,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-24,19,0,0,0,0,0,0,18,58,6.05,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-07,19,0,0,0,0,0,0,15,48,11.81,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-25,19,0,0,0,0,0,0,18,57,14.000000000000002,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-24,19,0,0,0,0,0,0,17,55,13.5,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-17,20,0,0,0,0,0,0,30,92,16.41,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-25,20,0,0,0,0,0,0,11,33,6.02,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-20,20,0,0,0,0,0,0,18,56,10.09,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-20,20,0,0,0,0,0,0,32,96,17.17,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-02,20,0,0,0,0,0,0,11,34,3.64,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-06,20,0,0,0,0,0,0,31,94,9.88,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-11,20,0,0,0,0,0,0,14,42,4.41,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-28,20,0,0,0,0,0,0,10,30,3.17,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-07,20,0,0,0,0,0,0,7,22,2.32,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-13,20,0,0,0,0,0,0,15,45,4.69,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-25,20,0,0,0,0,0,0,16,49,5.14,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-03,20,0,0,0,0,0,0,9,29,7.31,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-23,20,0,0,0,0,0,0,27,83,20.45,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-15,20,0,0,0,0,0,0,15,46,11.51,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-23,20,0,0,0,0,0,0,14,43,10.75,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-26,20,0,0,0,0,0,0,15,46,11.31,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-20,20,0,0,0,0,0,0,10,30,7.39,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-23,21,0,0,0,0,0,0,27,78,14.029999999999998,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-05,21,0,0,0,0,0,0,22,63,6.5700000000000012,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-27,21,0,0,0,0,0,0,17,51,5.32,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-29,21,0,0,0,0,0,0,25,71,7.44,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-03,21,0,0,0,0,0,0,7,21,2.26,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-06,21,0,0,0,0,0,0,21,61,15.049999999999999,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-20,21,0,0,0,0,0,0,12,36,8.96,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-22,21,0,0,0,0,0,0,11,32,8.04,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-27,21,0,0,0,0,0,0,5,14,3.64,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-28,21,0,0,0,0,0,0,19,56,13.91,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-24,22,0,0,0,0,0,0,21,58,10.42,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-27,22,0,0,0,0,0,0,37,101,17.99,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-06,22,0,0,0,0,0,0,19,54,9.63,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-09,22,0,0,0,0,0,0,33,90,16.12,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-19,22,0,0,0,0,0,0,15,41,7.41,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-22,22,0,0,0,0,0,0,24,67,7.01,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-12,22,0,0,0,0,0,0,21,58,6.06,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-14,22,0,0,0,0,0,0,43,119,12.42,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-30,22,0,0,0,0,0,0,27,75,7.89,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-11,22,0,0,0,0,0,0,23,63,15.61,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-20,22,0,0,0,0,0,0,10,29,7.28,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-21,22,0,0,0,0,0,0,16,45,11.09,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-23,22,0,0,0,0,0,0,21,59,14.649999999999999,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-13,23,0,0,0,0,0,0,43,112,19.95,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-10,23,0,0,0,0,0,0,10,28,5.04,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-28,23,0,0,0,0,0,0,10,27,4.94,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-04,23,0,0,0,0,0,0,17,46,8.19,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-15,23,0,0,0,0,0,0,19,50,8.9,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-18,23,0,0,0,0,0,0,25,67,11.99,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-29,23,0,0,0,0,0,0,16,44,4.62,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-06,23,0,0,0,0,0,0,17,45,4.71,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-17,23,0,0,0,0,0,0,18,48,5.04,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-24,23,0,0,0,0,0,0,10,28,2.94,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-13,23,0,0,0,0,0,0,12,33,3.53,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-23,23,0,0,0,0,0,0,14,37,3.93,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-10,23,0,0,0,0,0,0,15,40,9.89,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-12,23,0,0,0,0,0,0,20,54,13.33,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-26,23,0,0,0,0,0,0,12,31,7.75,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-06,23,0,0,0,0,0,0,15,41,10.17,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-22,24,0,0,0,0,0,0,12,32,5.77,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-11,24,0,0,0,0,0,0,19,48,8.69,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-30,24,0,0,0,0,0,0,21,54,5.65,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-10,24,0,0,0,0,0,0,55,139,14.57,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-20,24,0,0,0,0,0,0,23,58,6.13,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-13,24,0,0,0,0,0,0,13,32,7.9699999999999989,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-28,24,0,0,0,0,0,0,27,69,17.15,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-29,24,0,0,0,0,0,0,20,50,12.43,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-01,24,0,0,0,0,0,0,24,60,14.730000000000002,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-02,25,0,0,0,0,0,0,43,104,18.52,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-13,25,0,0,0,0,0,0,34,83,8.68,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-21,25,0,0,0,0,0,0,15,37,3.93,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-09,25,0,0,0,0,0,0,40,97,10.12,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-07,25,0,0,0,0,0,0,22,54,13.47,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-14,25,0,0,0,0,0,0,17,42,10.48,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-24,25,0,0,0,0,0,0,23,55,13.639999999999999,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-25,26,0,0,0,0,0,0,8,20,3.6000000000000005,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-12,26,0,0,0,0,0,0,16,37,6.660000000000001,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-17,26,0,0,0,0,0,0,25,59,10.6,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-07,26,0,0,0,0,0,0,13,31,3.25,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-16,26,0,0,0,0,0,0,21,49,5.19,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-23,26,0,0,0,0,0,0,16,37,3.94,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-25,26,0,0,0,0,0,0,33,78,8.16,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-02,26,0,0,0,0,0,0,12,29,3.09,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-16,26,0,0,0,0,0,0,16,38,4.05,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-27,26,0,0,0,0,0,0,17,41,4.27,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-30,26,0,0,0,0,0,0,26,62,15.229999999999999,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-08,26,0,0,0,0,0,0,30,70,17.33,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-17,26,0,0,0,0,0,0,13,30,7.4000000000000012,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-22,26,0,0,0,0,0,0,25,57,14.14,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-03,26,0,0,0,0,0,0,26,60,14.719999999999999,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-04,26,0,0,0,0,0,0,17,40,10.02,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-11,27,0,0,0,0,0,0,16,36,6.5,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-28,27,0,0,0,0,0,0,21,48,5.05,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-08,27,0,0,0,0,0,0,39,88,9.21,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-14,27,0,0,0,0,0,0,14,32,3.4099999999999997,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-27,27,0,0,0,0,0,0,27,61,6.4399999999999995,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-16,27,0,0,0,0,0,0,18,41,10.08,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-08,28,0,0,0,0,0,0,15,33,3.51,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-12,28,0,0,0,0,0,0,26,56,5.9,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-19,28,0,0,0,0,0,0,33,71,7.44,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-21,28,0,0,0,0,0,0,45,97,10.17,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-26,28,0,0,0,0,0,0,23,51,5.35,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-29,28,0,0,0,0,0,0,24,52,5.49,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-02,28,0,0,0,0,0,0,20,42,10.51,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-11,28,0,0,0,0,0,0,11,24,5.91,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-13,29,0,0,0,0,0,0,14,29,3.04,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-20,29,0,0,0,0,0,0,34,71,7.4499999999999993,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-16,29,0,0,0,0,0,0,12,24,6.1,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-27,29,0,0,0,0,0,0,18,37,9.14,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-03,29,0,0,0,0,0,0,23,48,11.92,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-09,29,0,0,0,0,0,0,36,75,18.6,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-08,29,0,0,0,0,0,0,32,66,16.4,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-10,31,0,0,0,0,0,0,18,35,6.35,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-18,33,0,0,0,0,0,0,28,52,5.44,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-26,33,0,0,0,0,0,0,24,43,4.58,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-19,33,0,0,0,0,0,0,24,44,10.79,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-12,35,0,0,0,0,0,0,31,54,5.7,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-04,35,0,0,0,0,0,0,15,25,6.3,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-05,35,0,0,0,0,0,0,27,46,11.35,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-18,35,0,0,0,0,0,0,21,36,8.95,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-29,35,0,0,0,0,0,0,23,40,9.85,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-09,35,0,0,0,0,0,0,19,33,8.27,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-01,36,0,0,0,0,0,0,38,63,11.36,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-13,36,0,0,0,0,0,0,24,40,7.17,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-17,36,0,0,0,0,0,0,41,68,7.15,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-09,36,0,0,0,0,0,0,20,33,3.47,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-13,36,0,0,0,0,0,0,43,72,17.78,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-15,37,0,0,0,0,0,0,19,31,3.3000000000000003,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-03,39,0,0,0,0,0,0,40,62,11.03,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-05,39,0,0,0,0,0,0,40,62,11.05,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-05,39,0,0,0,0,0,0,34,53,5.54,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-19,39,0,0,0,0,0,0,39,60,6.29,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-06,39,0,0,0,0,0,0,44,69,16.93,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-19,39,0,0,0,0,0,0,34,52,12.98,0,0,0,0,0,0
DQvmA2RAcmc, CL,nan,,,,,,,,,,,,,,,,
PboUgvlmUzA, CL,nan,,,,,,,,,,,,,,,,
OWdoI99lWf0, CL,nan,,,,,,,,,,,,,,,,
2PHrk5Z7Ejw, CL,nan,,,,,,,,,,,,,,,,
 --R19y9CUYI, CL,nan,,,,,,,,,,,,,,,,
2jvHTDU2-MA, CL,nan,,,,,,,,,,,,,,,,
d1mUA8iH_x4, CL,nan,,,,,,,,,,,,,,,,
 -ZlYrCqNuVU, CL,nan,,,,,,,,,,,,,,,,
yQUNfBPn8bY, CL,nan,,,,,,,,,,,,,,,,
etNYC5RndbQ, CL,nan,,,,,,,,,,,,,,,,
1tOvl-vlOVA, CL,nan,,,,,,,,,,,,,,,,
2Vi8-QbLqWY, CL,nan,,,,,,,,,,,,,,,,
aA2RZWwq8aE, CL,nan,,,,,,,,,,,,,,,,
n3jAzKX6IO8, CL,nan,,,,,,,,,,,,,,,,
jpr5MnVQbhs, CL,nan,,,,,,,,,,,,,,,,
CJKOdzm2-5k, CL,nan,,,,,,,,,,,,,,,,
 --HLtgURT6Y, CL,nan,,,,,,,,,,,,,,,,
rdtXxrU1410, CL,nan,,,,,,,,,,,,,,,,
pwzlNnj_OD0, CL,nan,,,,,,,,,,,,,,,,
iICs2qe3OUw, CL,nan,,,,,,,,,,,,,,,,
z-eicVUxwPI, CL,nan,,,,,,,,,,,,,,,,
lDOlek5FIKE, CL,nan,,,,,,,,,,,,,,,,
TFcF_4lw9vQ, CL,nan,,,,,,,,,,,,,,,,
RefkvR_GCuc, CL,nan,,,,,,,,,,,,,,,,
uACPMlja1pY, CL,nan,,,,,,,,,,,,,,,,
ikayRX4LikI, CL,nan,,,,,,,,,,,,,,,,
1yVAqHAnyKA, CL,nan,,,,,,,,,,,,,,,,
k8mvBxZBp24, CL,nan,,,,,,,,,,,,,,,,
AVfEG0i0vBw, CL,nan,,,,,,,,,,,,,,,,
xDVpGojsxO4, CL,nan,,,,,,,,,,,,,,,,
aF2oebwDACM, CL,nan,,,,,,,,,,,,,,,,
KpBAEpvyBE8, CL,nan,,,,,,,,,,,,,,,,
RdK72Xpixqo, CL,nan,,,,,,,,,,,,,,,,
m4NjAiNogOU, CL,nan,,,,,,,,,,,,,,,,
4uPx3w_9eQI, CL,nan,,,,,,,,,,,,,,,,
H28VaUHVdCg, CL,nan,,,,,,,,,,,,,,,,
iC5YUht8t7c, CL,nan,,,,,,,,,,,,,,,,
gNM1WQFRXGo, CL,nan,,,,,,,,,,,,,,,,
D83mcszifig, CL,nan,,,,,,,,,,,,,,,,
CWFtrv648HQ, CL,nan,,,,,,,,,,,,,,,,
kusi3Ll-5ig, CL,nan,,,,,,,,,,,,,,,,
x8hhcWdi1IU, CL,nan,,,,,,,,,,,,,,,,
TZJFtRsbhdQ, CL,nan,,,,,,,,,,,,,,,,
WlqHlB4NN_s, CL,nan,,,,,,,,,,,,,,,,
eJRwas1X3ng, CL,nan,,,,,,,,,,,,,,,,
ugiJOTH8pW0, CL,nan,,,,,,,,,,,,,,,,
1NQ7NXQnfVg, CL,nan,,,,,,,,,,,,,,,,
uv6opP9qyMQ, CL,nan,,,,,,,,,,,,,,,,
GOEvDi2dZxM, CL,nan,,,,,,,,,,,,,,,,
w2GDovVH8r4, CL,nan,,,,,,,,,,,,,,,,
b40cPvh0B4U, CL,nan,,,,,,,,,,,,,,,,
_HfrxE42db8, CL,nan,,,,,,,,,,,,,,,,
plxFXV4Kb6E, CL,nan,,,,,,,,,,,,,,,,
rtIUkKKYBFo, CL,nan,,,,,,,,,,,,,,,,
yd7IDAi0N_U, CL,nan,,,,,,,,,,,,,,,,
pe8bufiZOYk, CL,nan,,,,,,,,,,,,,,,,
8na3gaOQDxE, CL,nan,,,,,,,,,,,,,,,,
J-BFIpS3IqQ, CL,nan,,,,,,,,,,,,,,,,
uie7921T8e8, CL,nan,,,,,,,,,,,,,,,,
_68Z9O8x3ug, CL,nan,,,,,,,,,,,,,,,,
heRtBQTUnbs, CL,nan,,,,,,,,,,,,,,,,
9v3Mgozs9Ww, CL,nan,,,,,,,,,,,,,,,,
Ny8dQJmCEYg, CL,nan,,,,,,,,,,,,,,,,
F0-wOJaETvM, CL,nan,,,,,,,,,,,,,,,,
3Xx5WNy8Soo, CL,nan,,,,,,,,,,,,,,,,
GoQ9zskHmEI, CL,nan,,,,,,,,,,,,,,,,
7M-mu04Qv3A, CL,nan,,,,,,,,,,,,,,,,
JETtmJtLu8M, CL,nan,,,,,,,,,,,,,,,,
MfYLNvVjqCc, CL,nan,,,,,,,,,,,,,,,,
H_BFLyBoD_c, CL,nan,,,,,,,,,,,,,,,,
8DGFc7Lo1qk, CL,nan,,,,,,,,,,,,,,,,
TOP-GMW8sVk, CL,nan,,,,,,,,,,,,,,,,
HysKO5gRp1s, CL,nan,,,,,,,,,,,,,,,,
jHUE2EtISQk, CL,nan,,,,,,,,,,,,,,,,
EU5S2DCaVaA, CL,nan,,,,,,,,,,,,,,,,
VOeGcJwwRcQ, CL,nan,,,,,,,,,,,,,,,,
FEH1Hf648lM, CL,nan,,,,,,,,,,,,,,,,
zNMEiJ8LD9E, CL,nan,,,,,,,,,,,,,,,,
4lbHgPlJ6ow, CL,nan,,,,,,,,,,,,,,,,
4podMOggZhE, CL,nan,,,,,,,,,,,,,,,,
X-r2R7SaMpo, CL,nan,,,,,,,,,,,,,,,,
7lqwa6dGcuo, CL,nan,,,,,,,,,,,,,,,,
ZZM59xtHBXM, CL,nan,,,,,,,,,,,,,,,,
pPYKsN1g49c, CL,nan,,,,,,,,,,,,,,,,
k0UZwGPugNc, CL,nan,,,,,,,,,,,,,,,,
PPLdl7mIMcQ, CL,nan,,,,,,,,,,,,,,,,
h3b6jrQ_nRM, CL,nan,,,,,,,,,,,,,,,,
IUhOD0elA4o, CL,nan,,,,,,,,,,,,,,,,
7ktuzeAd7O0, CL,nan,,,,,,,,,,,,,,,,
g0sruJ3lmFg, CL,nan,,,,,,,,,,,,,,,,
S1J8N6UKjJw, CL,nan,,,,,,,,,,,,,,,,
Ezz3eD6zl0g, CL,nan,,,,,,,,,,,,,,,,
XaRsgGR_c7Y, CL,nan,,,,,,,,,,,,,,,,
mlIJLqGqCiU, CL,nan,,,,,,,,,,,,,,,,
